student_id_num,question_id_num,correct_answer
85,38,1
85,39,1
85,40,1
85,41,1
85,42,0
85,43,0
85,44,0
85,45,0
85,46,1
85,47,1
85,48,1
85,49,1
85,50,1
85,51,0
85,52,1
85,53,0
85,54,0
85,55,1
86,1,0
86,2,1
86,3,1
86,4,1
86,5,0
86,6,0
86,7,1
86,8,1
86,9,1
86,10,1
86,11,0
86,12,1
86,13,1
86,14,1
86,15,0
86,16,1
86,17,1
86,18,0
86,19,1
86,20,0
86,21,1
86,22,1
86,23,1
86,24,0
86,25,1
86,26,1
86,27,0
86,28,1
86,29,1
86,30,0
86,31,1
86,32,1
86,33,1
86,34,1
86,35,0
86,36,0
86,37,1
86,38,1
86,39,0
86,40,1
86,41,1
86,42,1
86,43,1
86,44,0
86,45,1
86,46,0
86,47,1
86,48,0
86,49,1
86,50,1
86,51,1
86,52,0
86,53,1
86,54,0
86,55,1
87,1,0
87,2,1
87,3,1
87,4,1
87,5,1
87,6,1
87,7,1
87,8,1
87,9,1
87,10,1
87,11,1
87,12,0
87,13,1
87,14,1
87,15,1
87,16,1
87,17,1
87,18,1
87,19,1
87,20,1
87,21,1
87,22,1
87,23,1
87,24,1
87,25,1
87,26,1
87,27,1
87,28,1
87,29,1
87,30,1
87,31,1
87,32,1
87,33,1
87,34,1
87,35,1
87,36,1
87,37,1
87,38,1
87,39,1
87,40,1
87,41,1
87,42,1
87,43,0
87,44,1
87,45,1
87,46,1
87,47,1
87,48,1
87,49,1
87,50,1
87,51,1
87,52,1
87,53,1
87,54,1
87,55,1
88,1,1
88,2,1
88,3,1
88,4,1
88,5,1
88,6,1
88,7,1
88,8,1
88,9,1
88,10,0
88,11,1
88,12,1
88,13,0
88,14,1
88,15,0
88,16,1
88,17,1
88,18,0
88,19,1
88,20,0
88,21,1
88,22,1
88,23,1
88,24,1
88,25,1
88,26,1
88,27,1
88,28,0
88,29,1
88,30,1
88,31,1
88,32,1
88,33,1
88,34,1
88,35,1
88,36,1
88,37,1
88,38,0
88,39,1
88,40,1
88,41,1
88,42,1
88,43,0
88,44,1
88,45,1
88,46,1
88,47,1
88,48,1
88,49,0
88,50,1
88,51,1
88,52,1
88,53,0
88,54,1
88,55,1
89,1,1
89,2,1
89,3,0
89,4,1
89,5,1
89,6,1
89,7,0
89,8,1
89,9,1
89,10,1
89,11,1
89,12,1
89,13,0
89,14,1
89,15,1
89,16,1
89,17,1
89,18,1
89,19,1
89,20,0
89,21,1
89,22,1
89,23,1
89,24,0
89,25,1
89,26,1
89,27,0
89,28,0
89,29,1
89,30,1
89,31,1
89,32,1
89,33,1
89,34,1
89,35,1
89,36,1
89,37,0
89,38,0
89,39,1
89,40,1
89,41,1
89,42,1
89,43,0
89,44,1
89,45,1
89,46,1
89,47,1
89,48,1
89,49,0
89,50,1
89,51,1
89,52,1
89,53,1
89,54,0
89,55,1
90,1,1
90,2,0
90,3,1
90,4,1
90,5,1
90,6,1
90,7,1
90,8,1
90,9,1
90,10,0
90,11,1
90,12,1
90,13,1
90,14,1
90,15,1
90,16,1
90,17,1
90,18,1
90,19,1
90,20,1
90,21,1
90,22,1
90,23,1
90,24,1
90,25,1
90,26,0
90,27,1
90,28,0
90,29,0
90,30,1
90,31,1
90,32,1
90,33,1
90,34,1
90,35,0
90,36,1
90,37,1
90,38,1
90,39,1
90,40,1
90,41,1
90,42,0
90,43,1
90,44,0
90,45,1
90,46,1
90,47,1
90,48,1
90,49,1
90,50,1
90,51,1
90,52,0
90,53,1
90,54,1
90,55,1
91,1,1
91,2,1
91,3,1
91,4,1
91,5,1
91,6,1
91,7,1
91,8,1
91,9,1
91,10,1
91,11,1
91,12,1
91,13,1
91,14,1
91,15,1
91,16,1
91,17,1
91,18,1
91,19,1
91,20,1
91,21,1
91,22,1
91,23,1
91,24,1
91,25,1
91,26,1
91,27,1
91,28,1
91,29,1
91,30,1
91,31,1
91,32,1
91,33,1
91,34,1
91,35,1
91,36,1
91,37,1
91,38,1
91,39,1
91,40,1
91,41,1
91,42,1
91,43,1
91,44,1
91,45,1
91,46,1
91,47,1
91,48,1
91,49,1
91,50,1
91,51,1
91,52,0
91,53,1
91,54,1
91,55,1
92,1,1
92,2,1
92,3,1
92,4,1
92,5,1
92,6,0
92,7,0
92,8,1
92,9,1
92,10,1
92,11,0
92,12,1
92,13,1
92,14,1
92,15,1
92,16,1
92,17,1
92,18,0
92,19,1
92,20,0
92,21,1
92,22,0
92,23,0
92,24,1
92,25,0
92,26,0
92,27,0
92,28,0
92,29,0
92,30,1
92,31,0
92,32,1
92,33,1
92,34,1
92,35,0
92,36,1
92,37,1
92,38,1
92,39,1
92,40,1
92,41,0
92,42,1
92,43,1
92,44,0
92,45,1
92,46,0
92,47,0
92,48,1
92,49,0
92,50,1
92,51,0
92,52,0
92,53,1
92,54,1
92,55,1
93,1,1
93,2,1
93,3,1
93,4,1
93,5,1
93,6,0
93,7,1
93,8,1
93,9,1
93,10,1
93,11,1
93,12,1
93,13,1
93,14,1
93,15,1
93,16,1
93,17,1
93,18,1
93,19,0
93,20,1
93,21,1
93,22,1
93,23,1
93,24,1
93,25,1
93,26,0
93,27,0
93,28,0
93,29,0
93,30,1
93,31,0
93,32,1
93,33,1
93,34,1
93,35,1
93,36,1
93,37,1
93,38,1
93,39,1
93,40,1
93,41,1
93,42,1
93,43,1
93,44,1
93,45,1
93,46,1
93,47,1
93,48,1
93,49,1
93,50,1
93,51,1
93,52,0
93,53,1
93,54,1
93,55,1
94,1,1
94,2,1
94,3,1
94,4,1
94,5,0
94,6,0
94,7,1
94,8,1
94,9,1
94,10,1
94,11,1
94,12,1
94,13,1
94,14,1
94,15,0
94,16,1
94,17,1
94,18,1
94,19,1
94,20,1
94,21,1
94,22,1
94,23,1
94,24,1
94,25,1
94,26,1
94,27,1
94,28,0
94,29,1
94,30,1
94,31,1
94,32,1
94,33,1
94,34,1
94,35,0
94,36,1
94,37,1
94,38,1
94,39,0
94,40,1
94,41,1
94,42,1
94,43,1
94,44,0
94,45,1
94,46,1
94,47,0
94,48,0
94,49,0
94,50,0
94,51,0
94,52,0
94,53,1
94,54,1
94,55,1
95,1,0
95,2,1
95,3,1
95,4,1
95,5,1
95,6,1
95,7,1
95,8,1
95,9,1
95,10,1
95,11,1
95,12,0
95,13,1
95,14,1
95,15,1
95,16,0
95,17,1
95,18,1
95,19,1
95,20,1
95,21,1
95,22,1
95,23,1
95,24,1
95,25,1
95,26,0
95,27,1
95,28,0
95,29,1
95,30,1
95,31,0
95,32,1
95,33,1
95,34,0
95,35,1
95,36,0
95,37,1
95,38,1
95,39,0
95,40,1
95,41,1
95,42,1
95,43,1
95,44,1
95,45,0
95,46,0
95,47,0
95,48,1
95,49,0
95,50,1
95,51,0
95,52,1
95,53,0
95,54,1
95,55,1
96,1,0
96,2,0
96,3,0
96,4,0
96,5,1
96,6,1
96,7,0
96,8,1
96,9,1
96,10,1
96,11,0
96,12,0
96,13,0
96,14,0
96,15,0
96,16,0
96,17,1
96,18,1
96,19,0
96,20,0
96,21,0
96,22,1
96,23,0
96,24,0
96,25,0
96,26,0
96,27,0
96,28,0
96,29,0
96,30,1
96,31,1
96,32,1
96,33,1
96,34,0
96,35,0
96,36,0
96,37,0
96,38,1
96,39,0
96,40,1
96,41,0
96,42,1
96,43,0
96,44,0
96,45,1
96,46,0
96,47,1
96,48,0
96,49,1
96,50,1
96,51,0
96,52,1
96,53,0
96,54,1
96,55,1
97,1,0
97,2,0
97,3,1
97,4,1
97,5,1
97,6,0
97,7,1
97,8,0
97,9,1
97,10,0
97,11,1
97,12,1
97,13,1
97,14,1
97,15,1
97,16,1
97,17,1
97,18,0
97,19,1
97,20,1
97,21,0
97,22,0
97,23,1
97,24,1
97,25,1
97,26,0
97,27,0
97,28,1
97,29,1
97,30,1
97,31,0
97,32,1
97,33,1
97,34,1
97,35,0
97,36,1
97,37,1
97,38,1
97,39,0
97,40,1
97,41,1
97,42,1
97,43,0
97,44,0
97,45,1
97,46,1
97,47,0
97,48,0
97,49,0
97,50,1
97,51,1
97,52,0
97,53,1
97,54,0
97,55,1
98,1,1
98,2,1
98,3,1
98,4,1
98,5,1
98,6,0
98,7,0
98,8,1
98,9,1
98,10,1
98,11,1
98,12,1
98,13,0
98,14,1
98,15,0
98,16,1
98,17,1
98,18,0
98,19,1
98,20,1
98,21,1
98,22,0
98,23,1
98,24,0
98,25,0
98,26,0
98,27,0
98,28,1
98,29,1
98,30,1
98,31,1
98,32,1
98,33,1
98,34,1
98,35,1
98,36,1
98,37,1
98,38,1
98,39,1
98,40,1
98,41,1
98,42,1
98,43,0
98,44,1
98,45,1
98,46,0
98,47,0
98,48,1
98,49,0
98,50,1
98,51,1
98,52,1
98,53,1
98,54,1
98,55,1
99,1,1
99,2,1
99,3,1
99,4,1
99,5,1
99,6,1
99,7,0
99,8,0
99,9,1
99,10,1
99,11,1
99,12,0
99,13,1
99,14,1
99,15,1
99,16,1
99,17,1
99,18,1
99,19,1
99,20,1
99,21,1
99,22,1
99,23,0
99,24,1
99,25,0
99,26,1
99,27,0
99,28,0
99,29,1
99,30,1
99,31,1
99,32,1
99,33,1
99,34,1
99,35,1
99,36,1
99,37,1
99,38,1
99,39,1
99,40,1
99,41,1
99,42,1
99,43,1
99,44,0
99,45,1
99,46,0
99,47,1
99,48,0
99,49,1
99,50,1
99,51,0
99,52,1
99,53,1
99,54,1
99,55,0
100,1,1
100,2,1
100,3,0
100,4,0
100,5,1
100,6,1
100,7,1
100,8,1
100,9,1
100,10,0
100,11,1
100,12,1
100,13,1
100,14,0
100,15,1
100,16,0
100,17,1
100,18,1
100,19,1
100,20,0
100,21,0
100,22,1
100,23,1
100,24,1
100,25,1
100,26,0
100,27,1
100,28,1
100,29,1
100,30,1
100,31,0
100,32,1
100,33,1
100,34,1
100,35,0
100,36,0
100,37,1
100,38,1
100,39,1
100,40,1
100,41,1
100,42,0
100,43,0
100,44,1
100,45,1
100,46,1
100,47,1
100,48,1
100,49,0
100,50,1
100,51,1
100,52,1
100,53,1
100,54,1
100,55,0
