question_id_num,student_id_num,correct_answer
47,58,1
47,59,0
47,60,1
47,61,0
47,62,1
47,63,1
47,64,1
47,65,1
47,66,1
47,67,0
47,68,0
47,69,1
47,70,0
47,71,1
47,72,1
47,73,1
47,74,1
47,75,0
47,76,0
47,77,1
47,78,1
47,79,1
47,80,1
47,81,1
47,82,1
47,83,1
47,84,1
47,85,0
47,86,1
47,87,0
47,88,1
47,89,1
47,90,1
47,91,1
47,92,1
47,93,1
47,94,1
47,95,0
47,96,0
47,97,1
47,98,1
47,99,1
47,100,1
48,1,1
48,2,0
48,3,1
48,4,1
48,5,1
48,6,1
48,7,1
48,8,1
48,9,0
48,10,1
48,11,1
48,12,0
48,13,0
48,14,1
48,15,1
48,16,0
48,17,0
48,18,1
48,19,1
48,20,1
48,21,0
48,22,0
48,23,0
48,24,1
48,25,1
48,26,1
48,27,1
48,28,0
48,29,1
48,30,1
48,31,0
48,32,0
48,33,0
48,34,1
48,35,1
48,36,1
48,37,1
48,38,1
48,39,1
48,40,1
48,41,1
48,42,1
48,43,1
48,44,1
48,45,1
48,46,1
48,47,1
48,48,1
48,49,1
48,50,1
48,51,1
48,52,1
48,53,1
48,54,1
48,55,1
48,56,0
48,57,1
48,58,0
48,59,1
48,60,1
48,61,0
48,62,0
48,63,1
48,64,1
48,65,1
48,66,1
48,67,0
48,68,1
48,69,1
48,70,1
48,71,1
48,72,0
48,73,1
48,74,0
48,75,1
48,76,1
48,77,1
48,78,1
48,79,1
48,80,1
48,81,0
48,82,1
48,83,0
48,84,0
48,85,1
48,86,1
48,87,1
48,88,1
48,89,0
48,90,1
48,91,1
48,92,1
48,93,1
48,94,1
48,95,1
48,96,0
48,97,0
48,98,0
48,99,1
48,100,1
49,1,1
49,2,0
49,3,0
49,4,1
49,5,1
49,6,0
49,7,1
49,8,1
49,9,1
49,10,0
49,11,1
49,12,1
49,13,1
49,14,1
49,15,0
49,16,0
49,17,1
49,18,1
49,19,1
49,20,1
49,21,0
49,22,0
49,23,0
49,24,0
49,25,0
49,26,1
49,27,1
49,28,1
49,29,1
49,30,1
49,31,1
49,32,1
49,33,1
49,34,1
49,35,1
49,36,0
49,37,0
49,38,0
49,39,1
49,40,0
49,41,0
49,42,1
49,43,1
49,44,1
49,45,1
49,46,1
49,47,0
49,48,0
49,49,0
49,50,0
49,51,1
49,52,1
49,53,1
49,54,1
49,55,1
49,56,1
49,57,0
49,58,0
49,59,0
49,60,0
49,61,0
49,62,0
49,63,1
49,64,1
49,65,1
49,66,1
49,67,0
49,68,1
49,69,0
49,70,0
49,71,1
49,72,0
49,73,1
49,74,1
49,75,1
49,76,0
49,77,1
49,78,0
49,79,0
49,80,0
49,81,1
49,82,1
49,83,0
49,84,1
49,85,0
49,86,0
49,87,1
49,88,1
49,89,0
49,90,1
49,91,1
49,92,1
49,93,0
49,94,1
49,95,1
49,96,0
49,97,1
49,98,1
49,99,0
49,100,0
50,1,1
50,2,0
50,3,1
50,4,1
50,5,1
50,6,1
50,7,0
50,8,1
50,9,0
50,10,1
50,11,1
50,12,1
50,13,0
50,14,1
50,15,1
50,16,1
50,17,1
50,18,1
50,19,1
50,20,1
50,21,1
50,22,0
50,23,1
50,24,1
50,25,0
50,26,1
50,27,1
50,28,1
50,29,1
50,30,1
50,31,1
50,32,1
50,33,0
50,34,0
50,35,1
50,36,1
50,37,1
50,38,1
50,39,1
50,40,1
50,41,1
50,42,1
50,43,1
50,44,1
50,45,1
50,46,1
50,47,1
50,48,1
50,49,1
50,50,0
50,51,1
50,52,1
50,53,1
50,54,1
50,55,1
50,56,1
50,57,1
50,58,0
50,59,1
50,60,0
50,61,0
50,62,1
50,63,1
50,64,1
50,65,1
50,66,0
50,67,1
50,68,1
50,69,0
50,70,1
50,71,1
50,72,1
50,73,1
50,74,0
50,75,0
50,76,1
50,77,1
50,78,1
50,79,1
50,80,1
50,81,1
50,82,1
50,83,1
50,84,1
50,85,0
50,86,1
50,87,1
50,88,0
50,89,1
50,90,1
50,91,1
50,92,1
50,93,1
50,94,1
50,95,1
50,96,0
50,97,1
50,98,1
50,99,1
50,100,1
51,1,1
51,2,0
51,3,1
51,4,1
51,5,1
51,6,1
51,7,1
51,8,1
51,9,0
51,10,1
51,11,1
51,12,1
51,13,1
51,14,1
51,15,1
51,16,1
51,17,1
51,18,1
51,19,1
51,20,1
51,21,1
51,22,0
51,23,1
51,24,0
51,25,1
51,26,1
51,27,0
51,28,1
51,29,1
51,30,1
51,31,0
51,32,1
51,33,1
51,34,1
51,35,1
51,36,1
51,37,1
51,38,1
51,39,1
51,40,1
51,41,1
51,42,1
51,43,1
51,44,1
51,45,1
51,46,1
51,47,1
51,48,0
51,49,1
51,50,1
51,51,0
51,52,1
51,53,1
51,54,1
51,55,1
51,56,1
51,57,1
51,58,1
51,59,1
51,60,1
51,61,1
51,62,0
51,63,0
51,64,1
51,65,1
51,66,0
51,67,0
51,68,1
51,69,1
51,70,1
51,71,1
51,72,1
51,73,1
51,74,1
51,75,1
51,76,1
51,77,1
51,78,0
51,79,0
51,80,1
51,81,1
51,82,1
51,83,1
51,84,1
51,85,1
51,86,1
51,87,1
51,88,1
51,89,1
51,90,1
51,91,1
51,92,1
51,93,1
51,94,1
51,95,1
51,96,0
51,97,0
51,98,1
51,99,1
51,100,1
52,1,1
52,2,1
52,3,0
52,4,1
52,5,1
52,6,0
52,7,1
52,8,1
52,9,0
52,10,1
52,11,0
52,12,1
52,13,0
52,14,1
52,15,0
52,16,1
52,17,0
52,18,1
52,19,1
52,20,1
52,21,1
52,22,0
52,23,1
52,24,0
52,25,1
52,26,1
52,27,1
52,28,1
52,29,1
52,30,1
52,31,1
52,32,0
52,33,0
52,34,1
52,35,1
52,36,1
52,37,0
52,38,0
52,39,0
52,40,1
52,41,1
52,42,1
52,43,0
52,44,1
52,45,1
52,46,1
52,47,0
52,48,0
52,49,1
52,50,1
52,51,1
52,52,0
52,53,1
52,54,1
52,55,1
52,56,1
52,57,0
52,58,1
52,59,1
52,60,0
52,61,1
52,62,1
52,63,1
52,64,1
52,65,1
52,66,1
52,67,0
52,68,1
52,69,1
52,70,0
52,71,1
52,72,1
52,73,1
52,74,1
52,75,1
52,76,1
52,77,1
52,78,1
52,79,0
52,80,0
52,81,1
52,82,1
52,83,1
52,84,0
52,85,0
52,86,0
52,87,1
52,88,0
52,89,0
52,90,1
52,91,1
52,92,0
52,93,1
52,94,0
52,95,1
52,96,0
52,97,0
52,98,0
52,99,0
52,100,0
53,1,1
53,2,0
53,3,1
53,4,1
53,5,1
53,6,1
53,7,1
53,8,0
53,9,1
53,10,1
53,11,1
53,12,1
53,13,0
53,14,0
53,15,1
53,16,0
53,17,1
53,18,1
53,19,1
53,20,1
53,21,1
53,22,0
53,23,1
53,24,0
53,25,1
53,26,1
53,27,1
53,28,1
53,29,1
53,30,1
53,31,1
53,32,1
53,33,1
53,34,0
53,35,1
53,36,1
53,37,1
53,38,1
53,39,1
53,40,1
53,41,1
53,42,1
53,43,0
53,44,0
53,45,0
53,46,1
53,47,1
53,48,1
53,49,1
53,50,0
53,51,0
53,52,0
53,53,0
53,54,1
53,55,1
53,56,1
53,57,1
53,58,1
53,59,1
53,60,1
53,61,1
53,62,1
53,63,1
53,64,1
53,65,1
53,66,1
53,67,0
53,68,0
53,69,1
53,70,0
53,71,1
53,72,1
53,73,1
53,74,1
53,75,0
53,76,1
53,77,1
53,78,0
53,79,1
53,80,0
53,81,0
53,82,1
53,83,1
53,84,1
53,85,0
53,86,1
53,87,1
53,88,1
53,89,0
53,90,1
53,91,1
53,92,0
53,93,0
53,94,1
53,95,1
53,96,0
53,97,0
53,98,0
53,99,1
53,100,0
54,1,1
54,2,0
54,3,1
54,4,1
54,5,1
54,6,0
54,7,1
54,8,1
54,9,0
54,10,1
54,11,1
54,12,1
54,13,1
54,14,1
54,15,1
54,16,1
54,17,1
54,18,1
54,19,1
54,20,1
54,21,1
54,22,1
54,23,1
54,24,1
54,25,0
54,26,1
54,27,0
54,28,1
54,29,1
54,30,1
54,31,1
54,32,1
54,33,0
54,34,1
54,35,1
54,36,1
54,37,1
54,38,0
54,39,1
54,40,1
54,41,1
54,42,0
54,43,1
54,44,1
54,45,1
54,46,1
54,47,1
54,48,1
54,49,0
54,50,1
54,51,0
54,52,1
54,53,1
54,54,0
54,55,1
54,56,1
54,57,1
54,58,0
54,59,1
54,60,0
54,61,0
54,62,0
54,63,1
54,64,0
54,65,1
54,66,1
54,67,0
54,68,0
54,69,1
54,70,1
54,71,1
54,72,1
54,73,1
54,74,1
54,75,1
54,76,1
54,77,1
54,78,0
54,79,1
54,80,1
54,81,1
54,82,1
54,83,1
54,84,0
54,85,1
54,86,1
54,87,1
54,88,1
54,89,1
54,90,1
54,91,1
54,92,1
54,93,1
54,94,1
54,95,1
54,96,0
54,97,0
54,98,1
54,99,0
54,100,0
55,1,1
55,2,0
55,3,0
55,4,1
55,5,1
55,6,1
55,7,1
55,8,1
55,9,1
55,10,1
55,11,1
55,12,1
55,13,1
55,14,1
55,15,1
55,16,1
55,17,1
55,18,1
55,19,1
55,20,1
55,21,1
55,22,0
55,23,1
55,24,1
55,25,0
55,26,1
55,27,1
55,28,1
55,29,1
55,30,1
55,31,1
55,32,1
55,33,1
55,34,1
55,35,1
55,36,0
55,37,1
55,38,1
55,39,1
55,40,1
55,41,1
55,42,1
55,43,1
55,44,1
55,45,1
55,46,1
55,47,1
55,48,1
55,49,0
55,50,1
55,51,1
55,52,1
55,53,1
55,54,1
55,55,1
55,56,1
55,57,0
55,58,0
55,59,1
55,60,1
55,61,1
55,62,1
55,63,1
55,64,0
55,65,1
55,66,0
55,67,0
55,68,1
55,69,0
55,70,1
55,71,1
55,72,1
55,73,1
55,74,1
55,75,1
55,76,1
55,77,1
55,78,1
55,79,1
55,80,1
55,81,1
55,82,1
55,83,1
55,84,0
55,85,1
55,86,1
55,87,1
55,88,0
55,89,1
55,90,1
55,91,1
55,92,1
55,93,1
55,94,1
55,95,0
55,96,0
55,97,1
55,98,0
55,99,1
55,100,0
