state_name,state_median_income,rs_state_median_income,income,pid
Minnesota,87.1,0.21845678295582263,1.5,2. Not very strong Democrat
Minnesota,87.1,0.21845678295582263,0.5,2. Not very strong Democrat
Michigan,72.4,-0.35120252202497887,0.5,7. Strong Republican
Indiana,72,-0.3667034554938444,-0.5,1. Strong Democrat
Indiana,72,-0.3667034554938444,2.5,1. Strong Democrat
Missouri,71.6,-0.38220438896271003,-1.5,3. Independent (leans Democrat)
Ohio,72.2,-0.3589529887594117,-0.5,7. Strong Republican
Ohio,72.2,-0.3589529887594117,-2.5,3. Independent (leans Democrat)
Ohio,72.2,-0.3589529887594117,0.5,7. Strong Republican
Missouri,71.6,-0.38220438896271003,-0.5,4. Independent
Indiana,72,-0.3667034554938444,0.5,5. Independent (leans Republican)
Indiana,72,-0.3667034554938444,-0.5,2. Not very strong Democrat
Ohio,72.2,-0.3589529887594117,1.5,2. Not very strong Democrat
Ohio,72.2,-0.3589529887594117,-1.5,1. Strong Democrat
Indiana,72,-0.3667034554938444,2.5,1. Strong Democrat
Indiana,72,-0.3667034554938444,1.5,1. Strong Democrat
Ohio,72.2,-0.3589529887594117,-2.5,4. Independent
Missouri,71.6,-0.38220438896271003,0.5,3. Independent (leans Democrat)
Indiana,72,-0.3667034554938444,1.5,6. Not very strong Republican
Indiana,72,-0.3667034554938444,-2.5,7. Strong Republican
Missouri,71.6,-0.38220438896271003,0.5,7. Strong Republican
Missouri,71.6,-0.38220438896271003,0.5,6. Not very strong Republican
Ohio,72.2,-0.3589529887594117,-0.5,1. Strong Democrat
Ohio,72.2,-0.3589529887594117,1.5,2. Not very strong Democrat
Indiana,72,-0.3667034554938444,0.5,1. Strong Democrat
Indiana,72,-0.3667034554938444,-0.5,1. Strong Democrat
Illinois,83.2,0.06732268163438572,0.5,2. Not very strong Democrat
Indiana,72,-0.3667034554938444,-0.5,7. Strong Republican
Missouri,71.6,-0.38220438896271003,0.5,2. Not very strong Democrat
Indiana,72,-0.3667034554938444,1.5,5. Independent (leans Republican)
Missouri,71.6,-0.38220438896271003,1.5,1. Strong Democrat
Indiana,72,-0.3667034554938444,-0.5,7. Strong Republican
Nebraska,76.4,-0.19619318733632526,1.5,7. Strong Republican
Ohio,72.2,-0.3589529887594117,-2.5,6. Not very strong Republican
Nebraska,76.4,-0.19619318733632526,-1.5,3. Independent (leans Democrat)
Ohio,72.2,-0.3589529887594117,-2.5,3. Independent (leans Democrat)
Michigan,72.4,-0.35120252202497887,1.5,1. Strong Democrat
Nebraska,76.4,-0.19619318733632526,1.5,2. Not very strong Democrat
Nebraska,76.4,-0.19619318733632526,-1.5,1. Strong Democrat
Ohio,72.2,-0.3589529887594117,0.5,1. Strong Democrat
Michigan,72.4,-0.35120252202497887,0.5,1. Strong Democrat
Michigan,72.4,-0.35120252202497887,-1.5,1. Strong Democrat
Ohio,72.2,-0.3589529887594117,1.5,6. Not very strong Republican
Nebraska,76.4,-0.19619318733632526,1.5,3. Independent (leans Democrat)
Ohio,72.2,-0.3589529887594117,0.5,7. Strong Republican
Illinois,83.2,0.06732268163438572,2.5,2. Not very strong Democrat
Michigan,72.4,-0.35120252202497887,-0.5,1. Strong Democrat
Ohio,72.2,-0.3589529887594117,1.5,2. Not very strong Democrat
Ohio,72.2,-0.3589529887594117,-1.5,1. Strong Democrat
Nebraska,76.4,-0.19619318733632526,1.5,1. Strong Democrat
Ohio,72.2,-0.3589529887594117,-1.5,1. Strong Democrat
Ohio,72.2,-0.3589529887594117,-2.5,5. Independent (leans Republican)
Ohio,72.2,-0.3589529887594117,1.5,7. Strong Republican
Illinois,83.2,0.06732268163438572,1.5,7. Strong Republican
Michigan,72.4,-0.35120252202497887,2.5,1. Strong Democrat
Minnesota,87.1,0.21845678295582263,-0.5,7. Strong Republican
Wisconsin,77.5,-0.15356562029694576,-0.5,4. Independent
Michigan,72.4,-0.35120252202497887,0.5,7. Strong Republican
Wisconsin,77.5,-0.15356562029694576,0.5,4. Independent
Michigan,72.4,-0.35120252202497887,-2.5,1. Strong Democrat
Missouri,71.6,-0.38220438896271003,1.5,2. Not very strong Democrat
Missouri,71.6,-0.38220438896271003,1.5,2. Not very strong Democrat
Minnesota,87.1,0.21845678295582263,-1.5,1. Strong Democrat
Iowa,75.5,-0.23107028764127255,1.5,6. Not very strong Republican
Iowa,75.5,-0.23107028764127255,0.5,1. Strong Democrat
Michigan,72.4,-0.35120252202497887,1.5,5. Independent (leans Republican)
Michigan,72.4,-0.35120252202497887,0.5,6. Not very strong Republican
Michigan,72.4,-0.35120252202497887,1.5,5. Independent (leans Republican)
Minnesota,87.1,0.21845678295582263,1.5,4. Independent
Iowa,75.5,-0.23107028764127255,1.5,3. Independent (leans Democrat)
Wisconsin,77.5,-0.15356562029694576,0.5,3. Independent (leans Democrat)
Wisconsin,77.5,-0.15356562029694576,1.5,6. Not very strong Republican
Michigan,72.4,-0.35120252202497887,1.5,1. Strong Democrat
Iowa,75.5,-0.23107028764127255,-1.5,1. Strong Democrat
Michigan,72.4,-0.35120252202497887,-1.5,1. Strong Democrat
Michigan,72.4,-0.35120252202497887,1.5,3. Independent (leans Democrat)
Michigan,72.4,-0.35120252202497887,-0.5,1. Strong Democrat
Iowa,75.5,-0.23107028764127255,-0.5,1. Strong Democrat
Michigan,72.4,-0.35120252202497887,0.5,1. Strong Democrat
Minnesota,87.1,0.21845678295582263,0.5,3. Independent (leans Democrat)
Missouri,71.6,-0.38220438896271003,0.5,2. Not very strong Democrat
Illinois,83.2,0.06732268163438572,2.5,1. Strong Democrat
Michigan,72.4,-0.35120252202497887,-1.5,1. Strong Democrat
Minnesota,87.1,0.21845678295582263,0.5,7. Strong Republican
Iowa,75.5,-0.23107028764127255,-0.5,4. Independent
Iowa,75.5,-0.23107028764127255,-0.5,3. Independent (leans Democrat)
Michigan,72.4,-0.35120252202497887,-2.5,3. Independent (leans Democrat)
Illinois,83.2,0.06732268163438572,0.5,6. Not very strong Republican
Michigan,72.4,-0.35120252202497887,1.5,6. Not very strong Republican
Michigan,72.4,-0.35120252202497887,-1.5,1. Strong Democrat
Minnesota,87.1,0.21845678295582263,1.5,1. Strong Democrat
Michigan,72.4,-0.35120252202497887,2.5,7. Strong Republican
Michigan,72.4,-0.35120252202497887,1.5,6. Not very strong Republican
Illinois,83.2,0.06732268163438572,0.5,5. Independent (leans Republican)
Iowa,75.5,-0.23107028764127255,2.5,7. Strong Republican
Illinois,83.2,0.06732268163438572,-0.5,6. Not very strong Republican
Indiana,72,-0.3667034554938444,1.5,1. Strong Democrat
Iowa,75.5,-0.23107028764127255,2.5,4. Independent
Ohio,72.2,-0.3589529887594117,0.5,5. Independent (leans Republican)
Ohio,72.2,-0.3589529887594117,-0.5,7. Strong Republican
Illinois,83.2,0.06732268163438572,1.5,1. Strong Democrat
Ohio,72.2,-0.3589529887594117,2.5,1. Strong Democrat
Indiana,72,-0.3667034554938444,-2.5,1. Strong Democrat
Ohio,72.2,-0.3589529887594117,0.5,1. Strong Democrat
Kansas,75.5,-0.23107028764127255,0.5,7. Strong Republican
Iowa,75.5,-0.23107028764127255,-0.5,5. Independent (leans Republican)
Illinois,83.2,0.06732268163438572,0.5,1. Strong Democrat
Indiana,72,-0.3667034554938444,1.5,1. Strong Democrat
Michigan,72.4,-0.35120252202497887,1.5,2. Not very strong Democrat
Illinois,83.2,0.06732268163438572,0.5,3. Independent (leans Democrat)
Illinois,83.2,0.06732268163438572,0.5,1. Strong Democrat
Indiana,72,-0.3667034554938444,-0.5,4. Independent
Illinois,83.2,0.06732268163438572,-0.5,1. Strong Democrat
Illinois,83.2,0.06732268163438572,-1.5,2. Not very strong Democrat
Nebraska,76.4,-0.19619318733632526,0.5,5. Independent (leans Republican)
Wisconsin,77.5,-0.15356562029694576,0.5,5. Independent (leans Republican)
Iowa,75.5,-0.23107028764127255,-0.5,1. Strong Democrat
Indiana,72,-0.3667034554938444,-0.5,7. Strong Republican
Wisconsin,77.5,-0.15356562029694576,0.5,7. Strong Republican
Michigan,72.4,-0.35120252202497887,-1.5,4. Independent
Wisconsin,77.5,-0.15356562029694576,0.5,3. Independent (leans Democrat)
Michigan,72.4,-0.35120252202497887,-0.5,1. Strong Democrat
Wisconsin,77.5,-0.15356562029694576,0.5,1. Strong Democrat
Illinois,83.2,0.06732268163438572,1.5,2. Not very strong Democrat
Wisconsin,77.5,-0.15356562029694576,0.5,1. Strong Democrat
Illinois,83.2,0.06732268163438572,1.5,2. Not very strong Democrat
Illinois,83.2,0.06732268163438572,0.5,7. Strong Republican
Michigan,72.4,-0.35120252202497887,-2.5,4. Independent
Illinois,83.2,0.06732268163438572,1.5,2. Not very strong Democrat
Iowa,75.5,-0.23107028764127255,0.5,7. Strong Republican
South Dakota,76.9,-0.17681702050024356,-0.5,3. Independent (leans Democrat)
South Dakota,76.9,-0.17681702050024356,-0.5,2. Not very strong Democrat
Wisconsin,77.5,-0.15356562029694576,1.5,1. Strong Democrat
Wisconsin,77.5,-0.15356562029694576,-0.5,1. Strong Democrat
Wisconsin,77.5,-0.15356562029694576,-2.5,7. Strong Republican
Illinois,83.2,0.06732268163438572,-0.5,1. Strong Democrat
Michigan,72.4,-0.35120252202497887,-0.5,1. Strong Democrat
Illinois,83.2,0.06732268163438572,0.5,2. Not very strong Democrat
Wisconsin,77.5,-0.15356562029694576,1.5,5. Independent (leans Republican)
Nebraska,76.4,-0.19619318733632526,-0.5,3. Independent (leans Democrat)
Wisconsin,77.5,-0.15356562029694576,-0.5,1. Strong Democrat
Michigan,72.4,-0.35120252202497887,0.5,7. Strong Republican
Illinois,83.2,0.06732268163438572,1.5,7. Strong Republican
Minnesota,87.1,0.21845678295582263,0.5,5. Independent (leans Republican)
Kansas,75.5,-0.23107028764127255,-0.5,6. Not very strong Republican
Michigan,72.4,-0.35120252202497887,1.5,7. Strong Republican
Texas,79.7,-0.06831048621818617,0.5,7. Strong Republican
Michigan,72.4,-0.35120252202497887,-0.5,7. Strong Republican
Wisconsin,77.5,-0.15356562029694576,-1.5,1. Strong Democrat
Kansas,75.5,-0.23107028764127255,-2.5,1. Strong Democrat
Kansas,75.5,-0.23107028764127255,1.5,2. Not very strong Democrat
Michigan,72.4,-0.35120252202497887,2.5,4. Independent
Kansas,75.5,-0.23107028764127255,1.5,2. Not very strong Democrat
Wisconsin,77.5,-0.15356562029694576,-2.5,3. Independent (leans Democrat)
Michigan,72.4,-0.35120252202497887,1.5,3. Independent (leans Democrat)
Michigan,72.4,-0.35120252202497887,-0.5,1. Strong Democrat
Nebraska,76.4,-0.19619318733632526,1.5,1. Strong Democrat
Michigan,72.4,-0.35120252202497887,1.5,6. Not very strong Republican
Iowa,75.5,-0.23107028764127255,-1.5,4. Independent
Nebraska,76.4,-0.19619318733632526,-2.5,5. Independent (leans Republican)
Kansas,75.5,-0.23107028764127255,-0.5,2. Not very strong Democrat
Indiana,72,-0.3667034554938444,2.5,1. Strong Democrat
Kansas,75.5,-0.23107028764127255,2.5,1. Strong Democrat
Minnesota,87.1,0.21845678295582263,1.5,5. Independent (leans Republican)
Michigan,72.4,-0.35120252202497887,0.5,1. Strong Democrat
Wisconsin,77.5,-0.15356562029694576,-1.5,4. Independent
Minnesota,87.1,0.21845678295582263,-0.5,1. Strong Democrat
Michigan,72.4,-0.35120252202497887,1.5,5. Independent (leans Republican)
Michigan,72.4,-0.35120252202497887,-2.5,7. Strong Republican
Michigan,72.4,-0.35120252202497887,-0.5,3. Independent (leans Democrat)
Kansas,75.5,-0.23107028764127255,-0.5,3. Independent (leans Democrat)
Indiana,72,-0.3667034554938444,-0.5,5. Independent (leans Republican)
Missouri,71.6,-0.38220438896271003,1.5,6. Not very strong Republican
Wisconsin,77.5,-0.15356562029694576,0.5,7. Strong Republican
Minnesota,87.1,0.21845678295582263,1.5,6. Not very strong Republican
Kansas,75.5,-0.23107028764127255,-0.5,1. Strong Democrat
Ohio,72.2,-0.3589529887594117,-0.5,4. Independent
Wisconsin,77.5,-0.15356562029694576,1.5,3. Independent (leans Democrat)
Illinois,83.2,0.06732268163438572,-0.5,2. Not very strong Democrat
Indiana,72,-0.3667034554938444,-0.5,3. Independent (leans Democrat)
Indiana,72,-0.3667034554938444,0.5,7. Strong Republican
Michigan,72.4,-0.35120252202497887,-2.5,4. Independent
Ohio,72.2,-0.3589529887594117,0.5,5. Independent (leans Republican)
Missouri,71.6,-0.38220438896271003,-2.5,7. Strong Republican
Kansas,75.5,-0.23107028764127255,-0.5,2. Not very strong Democrat
Indiana,72,-0.3667034554938444,0.5,3. Independent (leans Democrat)
Missouri,71.6,-0.38220438896271003,-0.5,5. Independent (leans Republican)
Kansas,75.5,-0.23107028764127255,0.5,3. Independent (leans Democrat)
Ohio,72.2,-0.3589529887594117,1.5,6. Not very strong Republican
Ohio,72.2,-0.3589529887594117,-1.5,7. Strong Republican
Indiana,72,-0.3667034554938444,1.5,6. Not very strong Republican
Illinois,83.2,0.06732268163438572,2.5,2. Not very strong Democrat
Kansas,75.5,-0.23107028764127255,-1.5,7. Strong Republican
Indiana,72,-0.3667034554938444,0.5,6. Not very strong Republican
Iowa,75.5,-0.23107028764127255,-0.5,6. Not very strong Republican
Ohio,72.2,-0.3589529887594117,0.5,6. Not very strong Republican
Indiana,72,-0.3667034554938444,2.5,7. Strong Republican
Illinois,83.2,0.06732268163438572,1.5,1. Strong Democrat
Indiana,72,-0.3667034554938444,0.5,1. Strong Democrat
Illinois,83.2,0.06732268163438572,2.5,1. Strong Democrat
Indiana,72,-0.3667034554938444,1.5,2. Not very strong Democrat
Kansas,75.5,-0.23107028764127255,0.5,1. Strong Democrat
South Dakota,76.9,-0.17681702050024356,-2.5,2. Not very strong Democrat
Indiana,72,-0.3667034554938444,-0.5,3. Independent (leans Democrat)
Ohio,72.2,-0.3589529887594117,1.5,5. Independent (leans Republican)
Kansas,75.5,-0.23107028764127255,1.5,7. Strong Republican
Michigan,72.4,-0.35120252202497887,2.5,6. Not very strong Republican
Wisconsin,77.5,-0.15356562029694576,-0.5,5. Independent (leans Republican)
Missouri,71.6,-0.38220438896271003,-1.5,7. Strong Republican
Indiana,72,-0.3667034554938444,1.5,7. Strong Republican
Missouri,71.6,-0.38220438896271003,0.5,2. Not very strong Democrat
Kansas,75.5,-0.23107028764127255,-0.5,5. Independent (leans Republican)
Minnesota,87.1,0.21845678295582263,-0.5,5. Independent (leans Republican)
Ohio,72.2,-0.3589529887594117,-0.5,1. Strong Democrat
Ohio,72.2,-0.3589529887594117,0.5,1. Strong Democrat
South Dakota,76.9,-0.17681702050024356,-0.5,7. Strong Republican
Wisconsin,77.5,-0.15356562029694576,1.5,6. Not very strong Republican
Iowa,75.5,-0.23107028764127255,-1.5,7. Strong Republican
Wisconsin,77.5,-0.15356562029694576,-0.5,7. Strong Republican
Iowa,75.5,-0.23107028764127255,0.5,2. Not very strong Democrat
Illinois,83.2,0.06732268163438572,-1.5,2. Not very strong Democrat
Michigan,72.4,-0.35120252202497887,1.5,5. Independent (leans Republican)
Wisconsin,77.5,-0.15356562029694576,-2.5,6. Not very strong Republican
Wisconsin,77.5,-0.15356562029694576,-0.5,1. Strong Democrat
Illinois,83.2,0.06732268163438572,1.5,7. Strong Republican
Iowa,75.5,-0.23107028764127255,-0.5,1. Strong Democrat
Michigan,72.4,-0.35120252202497887,1.5,2. Not very strong Democrat
Ohio,72.2,-0.3589529887594117,1.5,7. Strong Republican
Wisconsin,77.5,-0.15356562029694576,-0.5,7. Strong Republican
Ohio,72.2,-0.3589529887594117,1.5,7. Strong Republican
Wisconsin,77.5,-0.15356562029694576,-0.5,3. Independent (leans Democrat)
Michigan,72.4,-0.35120252202497887,1.5,6. Not very strong Republican
Ohio,72.2,-0.3589529887594117,2.5,1. Strong Democrat
Wisconsin,77.5,-0.15356562029694576,1.5,7. Strong Republican
Ohio,72.2,-0.3589529887594117,1.5,2. Not very strong Democrat
Michigan,72.4,-0.35120252202497887,-1.5,5. Independent (leans Republican)
Illinois,83.2,0.06732268163438572,0.5,3. Independent (leans Democrat)
Minnesota,87.1,0.21845678295582263,0.5,6. Not very strong Republican
South Dakota,76.9,-0.17681702050024356,0.5,7. Strong Republican
Ohio,72.2,-0.3589529887594117,1.5,5. Independent (leans Republican)
South Dakota,76.9,-0.17681702050024356,-0.5,6. Not very strong Republican
Wisconsin,77.5,-0.15356562029694576,-0.5,7. Strong Republican
Wisconsin,77.5,-0.15356562029694576,0.5,3. Independent (leans Democrat)
Iowa,75.5,-0.23107028764127255,-0.5,2. Not very strong Democrat
Michigan,72.4,-0.35120252202497887,2.5,6. Not very strong Republican
Michigan,72.4,-0.35120252202497887,0.5,7. Strong Republican
Michigan,72.4,-0.35120252202497887,-0.5,2. Not very strong Democrat
Minnesota,87.1,0.21845678295582263,-1.5,7. Strong Republican
Wisconsin,77.5,-0.15356562029694576,-1.5,6. Not very strong Republican
Wisconsin,77.5,-0.15356562029694576,-1.5,5. Independent (leans Republican)
Michigan,72.4,-0.35120252202497887,-2.5,7. Strong Republican
Michigan,72.4,-0.35120252202497887,1.5,3. Independent (leans Democrat)
Ohio,72.2,-0.3589529887594117,1.5,6. Not very strong Republican
Ohio,72.2,-0.3589529887594117,-2.5,4. Independent
Ohio,72.2,-0.3589529887594117,-1.5,6. Not very strong Republican
Minnesota,87.1,0.21845678295582263,2.5,7. Strong Republican
Michigan,72.4,-0.35120252202497887,2.5,7. Strong Republican
Wisconsin,77.5,-0.15356562029694576,1.5,7. Strong Republican
Michigan,72.4,-0.35120252202497887,-1.5,5. Independent (leans Republican)
Missouri,71.6,-0.38220438896271003,2.5,5. Independent (leans Republican)
Michigan,72.4,-0.35120252202497887,-0.5,5. Independent (leans Republican)
Michigan,72.4,-0.35120252202497887,-0.5,3. Independent (leans Democrat)
Indiana,72,-0.3667034554938444,1.5,7. Strong Republican
Wisconsin,77.5,-0.15356562029694576,1.5,7. Strong Republican
Minnesota,87.1,0.21845678295582263,0.5,4. Independent
Minnesota,87.1,0.21845678295582263,1.5,7. Strong Republican
Minnesota,87.1,0.21845678295582263,-0.5,3. Independent (leans Democrat)
Wisconsin,77.5,-0.15356562029694576,1.5,3. Independent (leans Democrat)
Wisconsin,77.5,-0.15356562029694576,1.5,2. Not very strong Democrat
Wisconsin,77.5,-0.15356562029694576,0.5,1. Strong Democrat
Minnesota,87.1,0.21845678295582263,-0.5,7. Strong Republican
Minnesota,87.1,0.21845678295582263,-0.5,3. Independent (leans Democrat)
Ohio,72.2,-0.3589529887594117,1.5,1. Strong Democrat
Michigan,72.4,-0.35120252202497887,-1.5,4. Independent
Wisconsin,77.5,-0.15356562029694576,1.5,6. Not very strong Republican
Wisconsin,77.5,-0.15356562029694576,0.5,2. Not very strong Democrat
Wisconsin,77.5,-0.15356562029694576,-1.5,7. Strong Republican
Wisconsin,77.5,-0.15356562029694576,-0.5,5. Independent (leans Republican)
Missouri,71.6,-0.38220438896271003,2.5,7. Strong Republican
Michigan,72.4,-0.35120252202497887,-1.5,6. Not very strong Republican
Missouri,71.6,-0.38220438896271003,-1.5,7. Strong Republican
Missouri,71.6,-0.38220438896271003,-2.5,7. Strong Republican
Wisconsin,77.5,-0.15356562029694576,0.5,6. Not very strong Republican
Wisconsin,77.5,-0.15356562029694576,1.5,7. Strong Republican
Wisconsin,77.5,-0.15356562029694576,0.5,7. Strong Republican
Illinois,83.2,0.06732268163438572,0.5,7. Strong Republican
Indiana,72,-0.3667034554938444,-0.5,4. Independent
Indiana,72,-0.3667034554938444,0.5,5. Independent (leans Republican)
Indiana,72,-0.3667034554938444,-0.5,5. Independent (leans Republican)
Kansas,75.5,-0.23107028764127255,-1.5,1. Strong Democrat
Missouri,71.6,-0.38220438896271003,-1.5,1. Strong Democrat
Missouri,71.6,-0.38220438896271003,-0.5,3. Independent (leans Democrat)
Missouri,71.6,-0.38220438896271003,1.5,7. Strong Republican
North Dakota,77.9,-0.13806468682808018,0.5,3. Independent (leans Democrat)
Ohio,72.2,-0.3589529887594117,-0.5,4. Independent
Ohio,72.2,-0.3589529887594117,0.5,6. Not very strong Republican
Illinois,83.2,0.06732268163438572,-1.5,4. Independent
Indiana,72,-0.3667034554938444,0.5,5. Independent (leans Republican)
Ohio,72.2,-0.3589529887594117,-1.5,6. Not very strong Republican
Missouri,71.6,-0.38220438896271003,1.5,5. Independent (leans Republican)
Nebraska,76.4,-0.19619318733632526,1.5,5. Independent (leans Republican)
Indiana,72,-0.3667034554938444,-0.5,5. Independent (leans Republican)
Missouri,71.6,-0.38220438896271003,0.5,6. Not very strong Republican
Indiana,72,-0.3667034554938444,-0.5,1. Strong Democrat
Indiana,72,-0.3667034554938444,-1.5,1. Strong Democrat
Indiana,72,-0.3667034554938444,1.5,3. Independent (leans Democrat)
Indiana,72,-0.3667034554938444,-0.5,7. Strong Republican
Indiana,72,-0.3667034554938444,-2.5,6. Not very strong Republican
Indiana,72,-0.3667034554938444,1.5,7. Strong Republican
Missouri,71.6,-0.38220438896271003,-1.5,7. Strong Republican
Indiana,72,-0.3667034554938444,-0.5,7. Strong Republican
Indiana,72,-0.3667034554938444,0.5,5. Independent (leans Republican)
Indiana,72,-0.3667034554938444,1.5,7. Strong Republican
Ohio,72.2,-0.3589529887594117,-0.5,7. Strong Republican
Ohio,72.2,-0.3589529887594117,1.5,7. Strong Republican
Missouri,71.6,-0.38220438896271003,-0.5,5. Independent (leans Republican)
Missouri,71.6,-0.38220438896271003,0.5,7. Strong Republican
Missouri,71.6,-0.38220438896271003,0.5,7. Strong Republican
Indiana,72,-0.3667034554938444,0.5,1. Strong Democrat
Indiana,72,-0.3667034554938444,1.5,1. Strong Democrat
Ohio,72.2,-0.3589529887594117,0.5,6. Not very strong Republican
Ohio,72.2,-0.3589529887594117,1.5,2. Not very strong Democrat
Illinois,83.2,0.06732268163438572,-0.5,7. Strong Republican
North Dakota,77.9,-0.13806468682808018,2.5,7. Strong Republican
Ohio,72.2,-0.3589529887594117,-2.5,1. Strong Democrat
Missouri,71.6,-0.38220438896271003,1.5,6. Not very strong Republican
Missouri,71.6,-0.38220438896271003,1.5,5. Independent (leans Republican)
Missouri,71.6,-0.38220438896271003,0.5,7. Strong Republican
Kansas,75.5,-0.23107028764127255,1.5,7. Strong Republican
Missouri,71.6,-0.38220438896271003,1.5,7. Strong Republican
Missouri,71.6,-0.38220438896271003,0.5,3. Independent (leans Democrat)
Ohio,72.2,-0.3589529887594117,-0.5,4. Independent
North Dakota,77.9,-0.13806468682808018,2.5,1. Strong Democrat
Missouri,71.6,-0.38220438896271003,0.5,6. Not very strong Republican
Missouri,71.6,-0.38220438896271003,1.5,6. Not very strong Republican
Ohio,72.2,-0.3589529887594117,0.5,7. Strong Republican
Missouri,71.6,-0.38220438896271003,-0.5,7. Strong Republican
Indiana,72,-0.3667034554938444,1.5,2. Not very strong Democrat
Nebraska,76.4,-0.19619318733632526,-0.5,3. Independent (leans Democrat)
Ohio,72.2,-0.3589529887594117,0.5,7. Strong Republican
Kansas,75.5,-0.23107028764127255,0.5,5. Independent (leans Republican)
Ohio,72.2,-0.3589529887594117,-2.5,7. Strong Republican
Missouri,71.6,-0.38220438896271003,-1.5,7. Strong Republican
Michigan,72.4,-0.35120252202497887,1.5,7. Strong Republican
Missouri,71.6,-0.38220438896271003,1.5,6. Not very strong Republican
Kansas,75.5,-0.23107028764127255,1.5,7. Strong Republican
Iowa,75.5,-0.23107028764127255,-0.5,1. Strong Democrat
Illinois,83.2,0.06732268163438572,1.5,1. Strong Democrat
Kansas,75.5,-0.23107028764127255,-0.5,6. Not very strong Republican
Missouri,71.6,-0.38220438896271003,-0.5,7. Strong Republican
North Dakota,77.9,-0.13806468682808018,1.5,7. Strong Republican
Ohio,72.2,-0.3589529887594117,1.5,6. Not very strong Republican
Missouri,71.6,-0.38220438896271003,1.5,7. Strong Republican
Ohio,72.2,-0.3589529887594117,-1.5,5. Independent (leans Republican)
Indiana,72,-0.3667034554938444,1.5,5. Independent (leans Republican)
Ohio,72.2,-0.3589529887594117,-0.5,7. Strong Republican
Missouri,71.6,-0.38220438896271003,-0.5,5. Independent (leans Republican)
Michigan,72.4,-0.35120252202497887,0.5,2. Not very strong Democrat
Minnesota,87.1,0.21845678295582263,-0.5,4. Independent
Missouri,71.6,-0.38220438896271003,-0.5,2. Not very strong Democrat
North Dakota,77.9,-0.13806468682808018,-1.5,2. Not very strong Democrat
Ohio,72.2,-0.3589529887594117,-0.5,5. Independent (leans Republican)
Wisconsin,77.5,-0.15356562029694576,1.5,1. Strong Democrat
Ohio,72.2,-0.3589529887594117,-0.5,6. Not very strong Republican
Missouri,71.6,-0.38220438896271003,0.5,7. Strong Republican
Minnesota,87.1,0.21845678295582263,-1.5,3. Independent (leans Democrat)
Minnesota,87.1,0.21845678295582263,1.5,3. Independent (leans Democrat)
Illinois,83.2,0.06732268163438572,1.5,5. Independent (leans Republican)
Michigan,72.4,-0.35120252202497887,-0.5,7. Strong Republican
Kansas,75.5,-0.23107028764127255,0.5,6. Not very strong Republican
Iowa,75.5,-0.23107028764127255,1.5,7. Strong Republican
Ohio,72.2,-0.3589529887594117,0.5,7. Strong Republican
Kansas,75.5,-0.23107028764127255,0.5,5. Independent (leans Republican)
Michigan,72.4,-0.35120252202497887,-2.5,7. Strong Republican
Indiana,72,-0.3667034554938444,1.5,5. Independent (leans Republican)
Iowa,75.5,-0.23107028764127255,0.5,1. Strong Democrat
Michigan,72.4,-0.35120252202497887,0.5,1. Strong Democrat
Missouri,71.6,-0.38220438896271003,2.5,3. Independent (leans Democrat)
Minnesota,87.1,0.21845678295582263,0.5,2. Not very strong Democrat
Missouri,71.6,-0.38220438896271003,0.5,7. Strong Republican
Michigan,72.4,-0.35120252202497887,1.5,6. Not very strong Republican
Illinois,83.2,0.06732268163438572,1.5,7. Strong Republican
Missouri,71.6,-0.38220438896271003,-0.5,5. Independent (leans Republican)
Ohio,72.2,-0.3589529887594117,0.5,7. Strong Republican
Minnesota,87.1,0.21845678295582263,0.5,2. Not very strong Democrat
South Dakota,76.9,-0.17681702050024356,-2.5,5. Independent (leans Republican)
Alabama,66.7,-0.5720908239563104,-0.5,1. Strong Democrat
Maryland,102.9,0.8307436549760048,-2.5,1. Strong Democrat
Mississippi,59.1,-0.8666085598647522,-0.5,1. Strong Democrat
Florida,77.7,-0.14581515356251296,1.5,2. Not very strong Democrat
Texas,79.7,-0.06831048621818617,-1.5,5. Independent (leans Republican)
Texas,79.7,-0.06831048621818617,-1.5,7. Strong Republican
Georgia,80,-0.05668478611653726,0.5,1. Strong Democrat
Louisiana,61,-0.7929791258876419,-2.5,2. Not very strong Democrat
Maryland,102.9,0.8307436549760048,1.5,1. Strong Democrat
Texas,79.7,-0.06831048621818617,2.5,6. Not very strong Republican
Texas,79.7,-0.06831048621818617,0.5,2. Not very strong Democrat
Texas,79.7,-0.06831048621818617,0.5,5. Independent (leans Republican)
Texas,79.7,-0.06831048621818617,2.5,1. Strong Democrat
Texas,79.7,-0.06831048621818617,1.5,1. Strong Democrat
Texas,79.7,-0.06831048621818617,-0.5,5. Independent (leans Republican)
Texas,79.7,-0.06831048621818617,-0.5,1. Strong Democrat
Virginia,92.1,0.41221845131663964,2.5,2. Not very strong Democrat
South Carolina,72.4,-0.35120252202497887,1.5,3. Independent (leans Democrat)
Georgia,80,-0.05668478611653726,1.5,1. Strong Democrat
Georgia,80,-0.05668478611653726,0.5,1. Strong Democrat
Tennessee,72,-0.3667034554938444,0.5,7. Strong Republican
Mississippi,59.1,-0.8666085598647522,-0.5,7. Strong Republican
Alabama,66.7,-0.5720908239563104,1.5,7. Strong Republican
Tennessee,72,-0.3667034554938444,0.5,1. Strong Democrat
Texas,79.7,-0.06831048621818617,-1.5,1. Strong Democrat
